$1;1;;13675;6366;80;5826;0;0;0;0;0;0;0;0;0;336;231;33;27

$1;1;;13675;6361;79;5826;0;0;0;0;0;0;0;0;0;336;231;33;26

$1;1;;13675;6363;80;5826;0;0;0;0;0;0;0;0;0;336;231;33;30

$1;1;;13675;6363;79;5826;0;0;0;0;0;0;0;0;0;336;231;34;31

$1;1;;13675;6366;79;5826;0;0;0;0;0;0;0;0;0;336;231;34;26

$1;1;;13675;6365;80;5837;0;0;0;0;0;0;0;0;0;339;231;35;17

$1;1;;13675;6355;79;5837;0;0;0;0;0;0;0;0;0;336;230;35;26

$1;1;;13675;6347;79;5837;0;0;0;0;0;0;0;0;0;336;231;36;27

$1;1;;13675;6359;79;5837;0;0;0;0;0;0;0;0;0;336;232;36;23

$1;1;;13675;6362;79;5837;0;0;0;0;0;0;0;0;0;336;231;37;29

$1;1;;13675;6365;79;5837;0;0;0;0;0;0;0;0;0;336;232;37;25

$1;1;;13675;6366;79;5837;0;0;0;0;0;0;0;0;0;339;232;37;21

$1;1;;13675;6344;79;5837;0;0;0;0;0;0;0;0;0;339;232;38;26

$1;1;;13675;6365;79;5837;0;0;0;0;0;0;0;0;0;336;232;38;22

$1;1;;13675;6347;79;5837;0;0;0;0;0;0;0;0;0;336;232;39;23

$1;1;;13675;6355;79;5837;0;0;0;0;0;0;0;0;0;339;232;39;27

$1;1;;13675;6344;79;5837;0;0;0;0;0;0;0;0;0;336;232;40;26

$1;1;;13675;6344;79;5837;0;0;0;0;0;0;0;0;0;336;232;40;26

$1;1;;13675;6348;79;5837;0;0;0;0;0;0;0;0;0;336;230;41;21

$1;1;;13675;6348;80;5837;0;0;0;0;0;0;0;0;0;339;231;41;29

$1;1;;13675;6348;80;5837;0;0;0;0;0;0;0;0;0;341;232;41;17

$1;1;;13675;6352;80;5837;0;0;0;0;0;0;0;0;0;341;231;42;26

$1;1;;13675;6348;79;5837;0;0;0;0;0;0;0;0;0;341;232;42;20

$1;1;;13675;6350;80;5837;0;0;0;0;0;0;0;0;0;339;232;43;21

$1;1;;13675;6350;80;5837;0;0;0;0;0;0;0;0;0;341;231;43;25

$1;1;;13675;6350;80;5848;0;0;0;0;0;0;0;0;0;339;233;44;27

$1;1;;13675;6344;80;5848;0;0;0;0;0;0;0;0;0;344;232;44;21

$1;1;;13675;6355;80;5848;0;0;0;0;0;0;0;0;0;344;232;45;20

$1;1;;13675;6344;79;5848;0;0;0;0;0;0;0;0;0;341;232;45;23

$1;1;;13675;6344;79;5848;0;0;0;0;0;0;0;0;0;339;232;46;27

$1;1;;13675;6344;79;5837;0;0;0;0;0;0;0;0;0;339;232;46;19

$1;1;;13675;6341;79;5837;0;0;0;0;0;0;0;0;0;339;231;46;21

$1;1;;13675;6344;80;5837;0;0;0;0;0;0;0;0;0;339;232;47;20

$1;1;;13675;6341;79;5837;0;0;0;0;0;0;0;0;0;341;231;47;27

$1;1;;13675;6344;79;5837;0;0;0;0;0;0;0;0;0;339;232;48;29

$1;1;;13675;6344;79;5837;0;0;0;0;0;0;0;0;0;344;232;48;23

$1;1;;13675;6341;79;5837;0;0;0;0;0;0;0;0;0;344;232;49;19

$1;1;;13675;6343;80;5837;0;0;0;0;0;0;0;0;0;341;232;49;18

$1;1;;13675;6344;80;5837;0;0;0;0;0;0;0;0;0;341;232;50;29

$1;1;;13675;6343;79;5837;0;0;0;0;0;0;0;0;0;341;232;50;28

$1;1;;13675;6344;80;5837;0;0;0;0;0;0;0;0;0;344;231;50;27

$1;1;;13675;6343;79;5837;0;0;0;0;0;0;0;0;0;341;232;51;29

$1;1;;13675;6340;79;5837;0;0;0;0;0;0;0;0;0;344;232;51;27

$1;1;;13675;6340;79;5837;0;0;0;0;0;0;0;0;0;344;231;52;27

$1;1;;13675;6343;80;5837;0;0;0;0;0;0;0;0;0;341;232;52;24

$1;1;;13675;6344;80;5826;0;0;0;0;0;0;0;0;0;344;232;53;27

$1;1;;13675;6344;79;5826;0;0;0;0;0;0;0;0;0;344;232;53;29

$1;1;;13675;6341;79;5826;0;0;0;0;0;0;0;0;0;346;232;54;29

$1;1;;13675;6343;79;5826;0;0;0;0;0;0;0;0;0;344;232;54;29

$1;1;;13675;6337;79;5826;0;0;0;0;0;0;0;0;0;344;232;54;30

$1;1;;13675;6336;79;5826;0;0;0;0;0;0;0;0;0;344;232;55;30

$1;1;;13675;6334;79;5826;0;0;0;0;0;0;0;0;0;341;232;55;25

$1;1;;13668;6339;80;5826;0;0;0;0;0;0;0;0;0;341;233;56;28

$1;1;;13675;6334;79;5826;0;0;0;0;0;0;0;0;0;344;232;56;31

$1;1;;13675;6333;79;5826;0;0;0;0;0;0;0;0;0;344;232;57;25

$1;1;;13675;6336;80;5837;0;0;0;0;0;0;0;0;0;346;233;57;25

$1;1;;13675;6325;80;5837;0;0;0;0;0;0;0;0;0;346;232;58;21

$1;1;;13675;6337;80;5837;0;0;0;0;0;0;0;0;0;344;233;58;21

$1;1;;13675;6333;79;5837;0;0;0;0;0;0;0;0;0;344;232;59;23

$1;1;;13675;6330;80;5837;0;0;0;0;0;0;0;0;0;344;233;59;19

$1;1;;13668;6332;80;5826;0;0;0;0;0;0;0;0;0;346;233;59;31

$1;1;;13675;6330;79;5826;0;0;0;0;0;0;0;0;0;344;231;60;29

$1;1;;13675;6328;79;5826;0;0;0;0;0;0;0;0;0;344;233;60;22

$1;1;;13675;6332;79;5826;0;0;0;0;0;0;0;0;0;344;231;61;30

$1;1;;13675;6330;79;5826;0;0;0;0;0;0;0;0;0;346;232;61;29

$1;1;;13675;6330;80;5826;0;0;0;0;0;0;0;0;0;346;232;62;24

$1;1;;13675;6322;79;5826;0;0;0;0;0;0;0;0;0;344;233;62;30

$1;1;;13675;6321;79;5826;0;0;0;0;0;0;0;0;0;346;232;63;31

$1;1;;13675;6318;79;5826;0;0;0;0;0;0;0;0;0;344;232;63;23

$1;1;;13675;6317;80;5826;0;0;0;0;0;0;0;0;0;344;232;63;30

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;233;64;26

$1;1;;13675;6311;80;5826;0;0;0;0;0;0;0;0;0;346;232;64;29

$1;1;;13668;6321;79;5826;0;0;0;0;0;0;0;0;0;346;232;65;21

$1;1;;13675;6314;79;5826;0;0;0;0;0;0;0;0;0;344;233;65;28

$1;1;;13675;6311;79;5826;0;0;0;0;0;0;0;0;0;344;232;66;27

$1;1;;13675;6314;80;5826;0;0;0;0;0;0;0;0;0;344;231;66;27

$1;1;;13675;6304;80;5826;0;0;0;0;0;0;0;0;0;346;232;67;26

$1;1;;13668;6308;79;5826;0;0;0;0;0;0;0;0;0;344;233;67;31

$1;1;;13675;6311;80;5826;0;0;0;0;0;0;0;0;0;346;231;67;29

$1;1;;13675;6300;80;5826;0;0;0;0;0;0;0;0;0;346;231;68;18

$1;1;;13675;6307;79;5826;0;0;0;0;0;0;0;0;0;346;232;68;16

$1;1;;13675;6307;79;5826;0;0;0;0;0;0;0;0;0;346;232;69;17

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;69;22

$1;1;;13675;6306;80;5826;0;0;0;0;0;0;0;0;0;346;231;70;29

$1;1;;13675;6304;79;5826;0;0;0;0;0;0;0;0;0;346;232;70;26

$1;1;;13675;6299;79;5826;0;0;0;0;0;0;0;0;0;346;232;71;30

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;71;31

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;71;31

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;234;72;26

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;233;72;29

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;233;73;28

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;73;29

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;74;26

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;74;26

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;75;27

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;75;27

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;344;232;76;26

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;233;76;25

$1;1;;13675;6300;79;5826;0;0;0;0;0;0;0;0;0;346;232;76;24

$1;6;;13675;5846;0;0;0;0;0;0;0;0;0;0;0;346;232;77;19

$1;6;;13675;5815;0;0;0;0;0;0;0;0;0;0;0;346;231;77;22

$1;6;;13675;5804;0;0;0;0;0;0;0;0;0;0;0;346;232;77;21

$1;6;;13675;5793;0;0;0;0;0;0;0;0;0;0;0;346;231;77;23

$1;6;;13675;5771;0;0;0;0;0;0;0;0;0;0;0;346;232;77;24

$1;6;;13675;5771;0;0;0;0;0;0;0;0;0;0;0;346;233;77;25

$1;6;;13675;5771;0;0;0;0;0;0;0;0;0;0;0;346;232;77;24

$1;6;;13675;5771;0;0;0;0;0;0;0;0;0;0;0;346;232;77;24

$1;6;;13675;5770;0;0;0;0;0;0;0;0;0;0;0;346;232;77;25

$1;6;;13675;5760;0;0;0;0;0;0;0;0;0;0;0;346;232;77;24

$1;6;;13675;5756;0;0;0;0;0;0;0;0;0;0;0;346;232;77;29

$1;6;;13675;5749;0;0;0;0;0;0;0;0;0;0;0;346;232;77;19

$1;6;;13675;5749;0;0;0;0;0;0;0;0;0;0;0;346;232;77;19

$1;6;;13675;5736;0;0;0;0;0;0;0;0;0;0;0;346;232;77;27

$1;6;;13675;5727;0;0;0;0;0;0;0;0;0;0;0;346;232;77;27

